epoch;accuracy;loss;lr;val_accuracy;val_loss
0;0.41953698;1.4720893174763254;1e-04;0.2184210568666458;1.7594636678695679
1;0.59232074;1.1773422072325501;1e-04;0.23157894611358643;1.796917200088501
2;0.63128173;1.083809905574525;1e-04;0.20000000298023224;1.789449691772461
3;0.7238848;0.8832193462610379;1e-04;0.2210526317358017;1.915592908859253
4;0.75945795;0.7709301873696585;1e-04;0.20000000298023224;2.3972325325012207
5;0.77696216;0.7109874035933811;1e-04;0.33421051502227783;1.6571893692016602
6;0.8300395;0.57171776483518;1e-04;0.4552631676197052;1.1719157695770264
7;0.8339921;0.5545535172903221;1e-04;0.4842105209827423;1.6718721389770508
8;0.8599661;0.46717330128509804;1e-04;0.7526316046714783;1.1255486011505127
9;0.8554489;0.4472251979056756;1e-04;0.8657894730567932;0.542538046836853
10;0.85601354;0.4582085923277544;1e-04;0.7789473533630371;0.6572595834732056
11;0.8819876;0.3703275109198994;1e-04;0.9078947305679321;0.6738119125366211
12;0.9034444;0.3319475732907813;1e-04;0.8815789222717285;0.43964800238609314
13;0.9102202;0.2904060004054995;1e-04;0.8184210658073425;0.7118161916732788
14;0.91134953;0.29260637062559147;1e-04;0.75;0.9543949961662292
15;0.92151326;0.2526893905594836;1e-04;0.9236842393875122;0.861817479133606
16;0.91925466;0.25164997623102736;1e-04;0.8894736766815186;0.07029524445533752
17;0.9254658;0.24874531127247415;1e-04;0.8921052813529968;0.08413853496313095
18;0.9305477;0.2215430884122983;1e-04;0.7763158082962036;0.6986226439476013
19;0.9277244;0.2255757123080436;1e-04;0.9078947305679321;0.0334790013730526
20;0.9299831;0.23571408491630058;1e-04;0.9078947305679321;0.25625431537628174
21;0.9497459;0.16280986938282704;5e-05;0.9210526347160339;0.005133600905537605
22;0.96612084;0.11417210244698285;5e-05;0.9394736886024475;0.1796172857284546
23;0.9627329;0.11879815148081334;5e-05;0.9526315927505493;0.519303023815155
24;0.97120273;0.09737125722999579;5e-05;0.9447368383407593;0.00842987559735775
25;0.96386224;0.1088617578073116;5e-05;0.9210526347160339;0.3778853118419647
26;0.97176737;0.09883996888123271;5e-05;0.9342105388641357;0.0009568281238898635
27;0.9751553;0.08908983533081868;5e-05;0.8947368264198303;0.2067650556564331
28;0.96725017;0.12071900212120229;5e-05;0.9157894849777222;0.001699009328149259
29;0.9757199;0.08262529701440433;2.5e-05;0.9605262875556946;0.0010781432501971722
30;0.98644835;0.05566989307679375;2.5e-05;0.9657894968986511;0.5015021562576294
31;0.9796725;0.07713519140261839;2.5e-05;0.9605262875556946;0.1928832232952118
32;0.9808018;0.06872047671973537;2.5e-05;0.9526315927505493;0.2549625635147095
33;0.9830604;0.058822954524748075;2.5e-05;0.9657894968986511;0.0028553083539009094
34;0.9915302;0.046794542448541525;2.5e-05;0.9631578922271729;0.8418726921081543
35;0.98362505;0.05702739566636079;2.5e-05;0.9473684430122375;0.3539418876171112
36;0.985319;0.055527616988495204;1.25e-05;0.9473684430122375;0.31170278787612915
37;0.98870695;0.044483623454764795;1.25e-05;0.9578947424888611;0.026957398280501366
38;0.9830604;0.0495035879688368;1.25e-05;0.9710526466369629;0.007344435900449753
39;0.9892716;0.03852543255281627;1.25e-05;0.9684210419654846;0.06631874293088913
40;0.9881423;0.048712787896243274;1.25e-05;0.9631578922271729;0.0012913518585264683
41;0.9875776;0.04910340705672978;1.25e-05;0.9578947424888611;0.09959891438484192
42;0.9875776;0.03923511931295115;1.25e-05;0.9631578922271729;0.007979368790984154
43;0.9892716;0.041236334777858374;1.25e-05;0.9710526466369629;0.0013200337998569012
44;0.9875776;0.03753681633177617;6.25e-06;0.9684210419654846;0.005069516599178314
45;0.99322414;0.027774901785070045;6.25e-06;0.9684210419654846;0.00627388060092926
46;0.9808018;0.05704905178775471;6.25e-06;0.9631578922271729;0.0017179190181195736
47;0.9898363;0.03430115634113769;6.25e-06;0.9657894968986511;0.002464827848598361
48;0.9926595;0.032883825529164794;6.25e-06;0.9631578922271729;0.00045090029016137123
49;0.9915302;0.032061998744483115;3.125e-06;0.9684210419654846;0.017975427210330963
50;0.9920949;0.02913821332565788;3.125e-06;0.9684210419654846;0.0006492157699540257
51;0.9898363;0.037975009741132236;3.125e-06;0.9657894968986511;0.047334231436252594
52;0.9898363;0.042638731225357426;3.125e-06;0.9657894968986511;0.8047236204147339
