epoch;accuracy;loss;lr;val_accuracy;val_loss
31;1.0;0.0004644288926208098;1e-04;0.796875;1.074846863746643
32;1.0;0.0004337635498256884;1e-04;0.8177083134651184;0.32896649837493896
33;1.0;0.000356333772271666;1e-04;0.8255208134651184;0.17290692031383514
34;1.0;0.0003475771259177195;1e-04;0.8359375;0.21272455155849457
35;1.0;0.00031434997901407506;1e-04;0.8463541865348816;0.05483054369688034
36;1.0;0.00035151856554711976;1e-04;0.84375;0.04568210616707802
37;1.0;0.00031424517864424333;1e-04;0.8463541865348816;0.4060966968536377
38;1.0;0.00027842146576133656;1e-04;0.8385416865348816;0.5343765020370483
39;1.0;0.00025773932924625243;1e-04;0.8463541865348816;0.6597377061843872
40;1.0;0.000248391035219774;1e-04;0.8463541865348816;0.9515416026115417
41;1.0;0.0002266633121974804;5e-05;0.8463541865348816;0.964753270149231
42;1.0;0.00020906403679455743;5e-05;0.8489583134651184;0.975298285484314
43;1.0;0.00023818932609870685;5e-05;0.8541666865348816;0.9658307433128357
44;1.0;0.0002082156853895605;5e-05;0.859375;1.144634485244751
45;1.0;0.0001881956703089616;5e-05;0.8671875;0.9069899916648865
46;1.0;0.00018843723244588563;5e-05;0.8671875;0.635391116142273
47;1.0;0.0001607382056209718;5e-05;0.8645833134651184;0.9812710285186768
48;1.0;0.00017630807617008014;5e-05;0.8567708134651184;1.1909959316253662
49;1.0;0.0001634911157551058;5e-05;0.8567708134651184;1.9027080535888672
50;1.0;0.00014532092147321137;5e-05;0.8645833134651184;1.8430379629135132
51;1.0;0.00015056437446260175;2.5e-05;0.8645833134651184;1.5290038585662842
52;1.0;0.00017311974895435283;2.5e-05;0.8619791865348816;0.9558535218238831
53;1.0;0.000142070642772245;2.5e-05;0.8567708134651184;0.4236636161804199
54;1.0;0.00014258999741483618;2.5e-05;0.8619791865348816;0.7053080797195435
55;1.0;0.00014356980718402738;2.5e-05;0.8697916865348816;0.7599160075187683
56;1.0;0.0001340334829774702;2.5e-05;0.8697916865348816;1.025801420211792
57;1.0;0.00013784661071743662;2.5e-05;0.8723958134651184;1.1292309761047363
58;1.0;0.00015559399982341166;2.5e-05;0.8828125;0.8230257034301758
59;1.0;0.0001245260417498365;2.5e-05;0.8828125;1.6250860691070557
60;1.0;0.00012457992611539462;2.5e-05;0.8880208134651184;1.0978188514709473
61;1.0;0.00012095791592130538;2.5e-05;0.8854166865348816;0.9725687503814697
62;1.0;0.00011360681170887662;2.5e-05;0.8932291865348816;0.9630998969078064
63;1.0;0.00010515081400323349;2.5e-05;0.8958333134651184;0.06816422194242477
64;1.0;0.00011110601894665501;2.5e-05;0.8984375;0.0721871554851532
65;1.0;0.00010982729142048263;2.5e-05;0.8932291865348816;0.2940010130405426
66;1.0;9.485993754637306e-05;2.5e-05;0.8880208134651184;0.5338190793991089
67;1.0;0.00010458217069639317;2.5e-05;0.890625;0.5350601673126221
68;1.0;0.00011012595618225746;2.5e-05;0.8932291865348816;0.8905207514762878
69;1.0;9.66522945361191e-05;2.5e-05;0.8932291865348816;0.7752403020858765
70;1.0;9.569354003631176e-05;1.25e-05;0.890625;0.8156108856201172
71;1.0;9.654294608644868e-05;1.25e-05;0.8932291865348816;0.7962936162948608
72;1.0;9.017353673075663e-05;1.25e-05;0.8932291865348816;0.47562047839164734
73;1.0;9.391285109338676e-05;1.25e-05;0.8932291865348816;0.27243462204933167
74;1.0;0.00010212303862538868;1.25e-05;0.8932291865348816;0.006845052354037762
75;1.0;8.457682347111299e-05;6.25e-06;0.8932291865348816;0.005916106514632702
76;1.0;8.365578447934765e-05;6.25e-06;0.8958333134651184;0.001053506974130869
77;1.0;8.276196117426357e-05;6.25e-06;0.8932291865348816;0.46953848004341125
78;1.0;7.952257423771248e-05;6.25e-06;0.8984375;0.4804610013961792
79;1.0;7.394847767778908e-05;6.25e-06;0.9010416865348816;0.481283038854599
80;1.0;7.988642799089346e-05;6.25e-06;0.9010416865348816;0.4810778796672821
81;1.0;7.800737536878866e-05;6.25e-06;0.9036458134651184;0.0081527354195714
82;1.0;7.065001411139567e-05;6.25e-06;0.9036458134651184;0.03729549050331116
83;1.0;7.712220661863915e-05;6.25e-06;0.9036458134651184;0.04021262004971504
84;1.0;8.11796408097589e-05;6.25e-06;0.8984375;0.5949588418006897
85;1.0;7.470750878800991e-05;6.25e-06;0.9010416865348816;0.9574556946754456
86;1.0;7.407696342819658e-05;6.25e-06;0.9036458134651184;0.9186756610870361
87;1.0;7.734167880076088e-05;3.125e-06;0.9036458134651184;0.9149142503738403
88;1.0;7.214416270086601e-05;3.125e-06;0.90625;0.4034070372581482
89;1.0;7.437270320584864e-05;3.125e-06;0.90625;0.042357973754405975
90;1.0;8.352072431129322e-05;3.125e-06;0.90625;0.02441672794520855
91;1.0;7.065931284258211e-05;3.125e-06;0.90625;0.025461789220571518
92;1.0;6.990366380721769e-05;3.125e-06;0.90625;0.0038427794352173805
93;1.0;6.813700352509627e-05;3.125e-06;0.9036458134651184;0.1019074022769928
94;1.0;6.709957933134656e-05;1.5625e-06;0.90625;0.10177690535783768
95;1.0;6.18319884345076e-05;1.5625e-06;0.90625;0.09864414483308792
96;1.0;6.559379608416248e-05;1.5625e-06;0.90625;0.11210648715496063
97;1.0;6.729134223336062e-05;1.5625e-06;0.9010416865348816;0.5322253704071045
98;1.0;6.223198449112494e-05;1.5625e-06;0.90625;0.5367629528045654
99;1.0;6.28210613990427e-05;1e-06;0.9088541865348816;0.5315560102462769
